trade_id,trade_date,settlement_date,status,amount,counterparty,instrument_type,currency
3914,01/08/2024,03/08/2024,Settled,978376.43,Counterparty_26,Bond,GBP
8714,01/08/2024,03/08/2024,Settled,427165.31,Counterparty_15,Bond,USD
4841,01/08/2024,03/08/2024,Settled,955693.82,Counterparty_5,Stock,NGN
7600,01/08/2024,03/08/2024,Settled,281792.81,Counterparty_21,Bond,EUR
6882,01/08/2024,03/08/2024,Settled,206681.42,Counterparty_50,Bond,NGN
2319,01/08/2024,03/08/2024,Settled,422406.35,Counterparty_50,Stock,NGN
8618,01/08/2024,03/08/2024,Settled,98609.57,Counterparty_9,FX,USD
2893,01/08/2024,03/08/2024,Settled,771351.69,Counterparty_22,Stock,NGN
8394,01/08/2024,03/08/2024,Settled,715946.99,Counterparty_46,Derivative,GBP
6669,01/08/2024,03/08/2024,Settled,152828.2,Counterparty_1,Stock,GBP
2910,01/08/2024,03/08/2024,Settled,304638.57,Counterparty_48,Bond,GBP
9534,01/08/2024,03/08/2024,Settled,844864.46,Counterparty_16,Bond,GBP
8086,01/08/2024,03/08/2024,Settled,661066.67,Counterparty_5,Bond,NGN
9688,01/08/2024,03/08/2024,Settled,298744.48,Counterparty_39,Stock,NGN
8245,01/08/2024,03/08/2024,Settled,333617.3,Counterparty_39,Stock,EUR
4525,01/08/2024,03/08/2024,Settled,810350.93,Counterparty_3,Bond,NGN
2477,01/08/2024,03/08/2024,Settled,131521.69,Counterparty_48,Bond,EUR
5234,01/08/2024,05/08/2024,Delayed,411320.81,Counterparty_13,Stock,EUR
2628,01/08/2024,03/08/2024,Settled,687332.25,Counterparty_48,FX,NGN
949,01/08/2024,03/08/2024,Settled,874016.19,Counterparty_6,FX,EUR
4957,01/08/2024,03/08/2024,Settled,357625.45,Counterparty_8,Derivative,NGN
7141,01/08/2024,03/08/2024,Settled,945830.72,Counterparty_8,Bond,USD
5188,01/08/2024,06/08/2024,Delayed,364040.53,Counterparty_7,Bond,USD
9809,01/08/2024,08/08/2024,Delayed,986395.79,Counterparty_19,Derivative,GBP
1710,01/08/2024,03/08/2024,Settled,650550.89,Counterparty_31,Stock,EUR
2033,01/08/2024,03/08/2024,Settled,464468.55,Counterparty_39,Derivative,USD
2985,01/08/2024,03/08/2024,Settled,546883.89,Counterparty_30,Bond,USD
9839,01/08/2024,05/08/2024,Delayed,729969.93,Counterparty_15,Stock,NGN
6062,02/08/2024,04/08/2024,Settled,333966.56,Counterparty_35,Stock,NGN
1939,02/08/2024,05/08/2024,Delayed,498757.43,Counterparty_37,Bond,GBP
9983,02/08/2024,04/08/2024,Settled,312689.3,Counterparty_33,Derivative,NGN
4124,02/08/2024,08/08/2024,Delayed,900363.85,Counterparty_35,FX,EUR
3319,02/08/2024,04/08/2024,Settled,804690.15,Counterparty_20,FX,GBP
4468,02/08/2024,07/08/2024,Delayed,159578.03,Counterparty_40,Stock,USD
347,02/08/2024,04/08/2024,Settled,635458.56,Counterparty_22,Bond,GBP
2011,02/08/2024,04/08/2024,Settled,34579.99,Counterparty_10,FX,USD
27,02/08/2024,04/08/2024,Settled,200474.11,Counterparty_11,FX,NGN
4416,02/08/2024,04/08/2024,Settled,490154.43,Counterparty_43,FX,USD
4670,02/08/2024,04/08/2024,Settled,697327.14,Counterparty_16,FX,GBP
3910,02/08/2024,04/08/2024,Settled,325885.99,Counterparty_47,FX,GBP
5139,02/08/2024,04/08/2024,Settled,683431.17,Counterparty_45,Bond,EUR
687,02/08/2024,04/08/2024,Settled,572041.08,Counterparty_1,Bond,GBP
2835,02/08/2024,04/08/2024,Settled,398438.79,Counterparty_4,FX,GBP
3476,02/08/2024,04/08/2024,Settled,803008.12,Counterparty_1,Stock,EUR
3971,02/08/2024,04/08/2024,Settled,973826.61,Counterparty_44,Derivative,NGN
8659,02/08/2024,04/08/2024,Settled,156595.87,Counterparty_13,FX,USD
5727,02/08/2024,06/08/2024,Delayed,197985.8,Counterparty_48,FX,USD
2509,02/08/2024,04/08/2024,Settled,847121.89,Counterparty_25,FX,USD
9395,02/08/2024,04/08/2024,Settled,378653.03,Counterparty_10,FX,USD
8166,02/08/2024,04/08/2024,Settled,363825.93,Counterparty_34,FX,EUR
7084,02/08/2024,04/08/2024,Settled,484700.31,Counterparty_20,Derivative,USD
1405,02/08/2024,04/08/2024,Settled,664140.72,Counterparty_15,Stock,USD
1629,02/08/2024,05/08/2024,Delayed,97579.77,Counterparty_10,Bond,USD
4866,02/08/2024,04/08/2024,Settled,636009.68,Counterparty_1,Stock,EUR
2369,02/08/2024,06/08/2024,Delayed,343824.19,Counterparty_47,Derivative,USD
8211,02/08/2024,09/08/2024,Delayed,174836.44,Counterparty_14,Bond,NGN
8111,02/08/2024,04/08/2024,Settled,500118.79,Counterparty_2,Stock,NGN
4292,02/08/2024,04/08/2024,Settled,80201,Counterparty_39,Stock,GBP
9036,03/08/2024,05/08/2024,Settled,719838.85,Counterparty_4,Derivative,USD
4856,03/08/2024,05/08/2024,Settled,192824.07,Counterparty_4,FX,USD
4708,03/08/2024,05/08/2024,Settled,196516.93,Counterparty_9,Bond,GBP
2796,03/08/2024,05/08/2024,Settled,593967.37,Counterparty_36,FX,NGN
798,03/08/2024,08/08/2024,Delayed,565568.05,Counterparty_20,Derivative,GBP
3787,03/08/2024,05/08/2024,Settled,577280.52,Counterparty_31,FX,EUR
549,03/08/2024,05/08/2024,Settled,520787.39,Counterparty_9,FX,USD
675,03/08/2024,05/08/2024,Settled,410986.43,Counterparty_48,Bond,USD
7689,03/08/2024,05/08/2024,Settled,306933.01,Counterparty_1,FX,USD
6149,03/08/2024,05/08/2024,Settled,625466.46,Counterparty_39,Derivative,GBP
9295,03/08/2024,05/08/2024,Settled,948756.21,Counterparty_17,Bond,EUR
9948,03/08/2024,05/08/2024,Settled,270526.26,Counterparty_7,Bond,USD
8400,03/08/2024,05/08/2024,Settled,956878.83,Counterparty_48,Derivative,GBP
1478,03/08/2024,05/08/2024,Settled,762522.85,Counterparty_14,Stock,EUR
6087,03/08/2024,05/08/2024,Settled,759760.63,Counterparty_49,Derivative,NGN
4948,03/08/2024,05/08/2024,Settled,741885.66,Counterparty_22,Stock,GBP
3233,03/08/2024,05/08/2024,Settled,246106.96,Counterparty_5,Derivative,USD
5750,03/08/2024,05/08/2024,Settled,686991.93,Counterparty_11,FX,GBP
730,03/08/2024,05/08/2024,Settled,164492.29,Counterparty_31,Bond,GBP
6335,03/08/2024,10/08/2024,Delayed,243881.41,Counterparty_2,FX,NGN
308,04/08/2024,10/08/2024,Delayed,323633.52,Counterparty_49,Derivative,GBP
1881,04/08/2024,06/08/2024,Settled,689196.42,Counterparty_18,Bond,NGN
6022,04/08/2024,06/08/2024,Settled,853431.51,Counterparty_29,Derivative,GBP
5799,04/08/2024,06/08/2024,Settled,964388.88,Counterparty_25,Bond,EUR
206,04/08/2024,06/08/2024,Settled,10187.85,Counterparty_19,FX,GBP
7020,04/08/2024,06/08/2024,Settled,747904.17,Counterparty_42,Bond,NGN
2781,04/08/2024,06/08/2024,Settled,50929.05,Counterparty_4,FX,GBP
9215,04/08/2024,11/08/2024,Delayed,24435.56,Counterparty_47,Bond,USD
6287,04/08/2024,06/08/2024,Settled,867855.43,Counterparty_12,Bond,USD
4616,04/08/2024,06/08/2024,Settled,317625.68,Counterparty_21,Derivative,EUR
9234,04/08/2024,10/08/2024,Delayed,454642.5,Counterparty_28,Bond,EUR
3702,04/08/2024,06/08/2024,Settled,678821.47,Counterparty_39,Derivative,USD
5192,04/08/2024,06/08/2024,Settled,701107.61,Counterparty_5,FX,NGN
9287,04/08/2024,06/08/2024,Settled,611335.58,Counterparty_12,Derivative,GBP
261,04/08/2024,10/08/2024,Delayed,615392.22,Counterparty_20,FX,GBP
13,04/08/2024,06/08/2024,Settled,832610.2,Counterparty_32,Stock,GBP
4443,04/08/2024,06/08/2024,Settled,225432.74,Counterparty_7,Stock,USD
9033,04/08/2024,06/08/2024,Settled,364535.51,Counterparty_50,Stock,NGN
9423,04/08/2024,06/08/2024,Settled,583415.48,Counterparty_41,Stock,GBP
418,04/08/2024,06/08/2024,Settled,329335.88,Counterparty_28,Stock,USD
140,04/08/2024,06/08/2024,Settled,971810.3,Counterparty_10,FX,GBP
1574,04/08/2024,06/08/2024,Settled,862934.28,Counterparty_38,Stock,GBP
3809,04/08/2024,06/08/2024,Settled,51299.18,Counterparty_28,FX,USD
279,04/08/2024,06/08/2024,Settled,702264.91,Counterparty_12,Derivative,GBP
35,04/08/2024,06/08/2024,Settled,965666.4,Counterparty_12,Bond,GBP
3481,04/08/2024,06/08/2024,Settled,154537.35,Counterparty_26,FX,EUR
9619,04/08/2024,06/08/2024,Settled,722588.86,Counterparty_36,Derivative,NGN
2003,04/08/2024,06/08/2024,Settled,906348.33,Counterparty_45,Derivative,GBP
9758,04/08/2024,06/08/2024,Settled,991681.38,Counterparty_24,Derivative,USD
6743,04/08/2024,06/08/2024,Settled,570617.03,Counterparty_29,Derivative,NGN
8350,04/08/2024,10/08/2024,Delayed,646974.51,Counterparty_11,Bond,GBP
9165,04/08/2024,06/08/2024,Settled,960051.87,Counterparty_44,FX,EUR
9802,04/08/2024,06/08/2024,Settled,200808.91,Counterparty_20,Derivative,USD
9621,04/08/2024,06/08/2024,Settled,442713.98,Counterparty_13,Derivative,USD
3308,04/08/2024,11/08/2024,Delayed,69644.96,Counterparty_21,Stock,USD
9667,05/08/2024,07/08/2024,Settled,48470.24,Counterparty_9,FX,NGN
8817,05/08/2024,07/08/2024,Settled,586596.17,Counterparty_6,Derivative,EUR
7622,05/08/2024,07/08/2024,Settled,566297.21,Counterparty_32,Derivative,NGN
8885,05/08/2024,07/08/2024,Settled,810622.48,Counterparty_24,FX,EUR
7634,05/08/2024,07/08/2024,Settled,983613.7,Counterparty_50,Derivative,EUR
5366,05/08/2024,07/08/2024,Settled,990294.89,Counterparty_46,FX,EUR
8746,05/08/2024,11/08/2024,Delayed,505234.74,Counterparty_30,Stock,USD
8565,05/08/2024,07/08/2024,Settled,485795.44,Counterparty_19,Stock,GBP
2822,05/08/2024,07/08/2024,Settled,229448.1,Counterparty_27,Bond,GBP
2117,05/08/2024,07/08/2024,Settled,440883.09,Counterparty_23,Stock,EUR
1277,05/08/2024,08/08/2024,Delayed,242802.97,Counterparty_14,Stock,EUR
612,05/08/2024,07/08/2024,Settled,799610.99,Counterparty_25,Stock,NGN
8251,05/08/2024,07/08/2024,Settled,921536.28,Counterparty_14,Derivative,USD
7627,05/08/2024,07/08/2024,Settled,889797.73,Counterparty_9,Bond,NGN
3544,05/08/2024,07/08/2024,Settled,343302.5,Counterparty_26,Bond,GBP
1001,05/08/2024,07/08/2024,Settled,185947.8,Counterparty_23,Stock,USD
5764,05/08/2024,07/08/2024,Settled,175606.5,Counterparty_33,Bond,EUR
6060,05/08/2024,07/08/2024,Settled,832109.6,Counterparty_24,FX,EUR
875,05/08/2024,07/08/2024,Settled,26360.97,Counterparty_44,FX,NGN
1649,05/08/2024,10/08/2024,Delayed,782246.06,Counterparty_1,Derivative,USD
2133,06/08/2024,08/08/2024,Settled,560195.93,Counterparty_27,Stock,GBP
4922,06/08/2024,08/08/2024,Settled,738189.84,Counterparty_40,FX,GBP
3406,06/08/2024,08/08/2024,Settled,806858.39,Counterparty_28,Bond,GBP
6982,06/08/2024,09/08/2024,Delayed,537070.9,Counterparty_44,Bond,USD
8039,06/08/2024,08/08/2024,Settled,347122.82,Counterparty_14,Bond,EUR
7410,06/08/2024,08/08/2024,Settled,597519.5,Counterparty_2,Derivative,GBP
9089,06/08/2024,08/08/2024,Settled,226655.53,Counterparty_2,Bond,NGN
2670,06/08/2024,08/08/2024,Settled,316311.72,Counterparty_17,Derivative,GBP
7865,06/08/2024,12/08/2024,Delayed,317059.03,Counterparty_10,FX,NGN
6575,06/08/2024,08/08/2024,Settled,78801.11,Counterparty_7,Derivative,GBP
430,06/08/2024,08/08/2024,Settled,117949.95,Counterparty_13,Bond,EUR
8302,06/08/2024,08/08/2024,Settled,259776.11,Counterparty_46,FX,NGN
1502,06/08/2024,13/08/2024,Delayed,479702.7,Counterparty_1,Bond,NGN
6886,06/08/2024,08/08/2024,Settled,931799.69,Counterparty_26,Stock,EUR
4099,06/08/2024,08/08/2024,Settled,259333,Counterparty_19,Stock,NGN
7192,06/08/2024,08/08/2024,Settled,486918.63,Counterparty_34,Bond,NGN
9657,06/08/2024,08/08/2024,Settled,945002.47,Counterparty_20,Derivative,EUR
1547,06/08/2024,08/08/2024,Settled,806186.56,Counterparty_18,Derivative,GBP
2882,06/08/2024,10/08/2024,Delayed,855175.17,Counterparty_21,Bond,GBP
7164,06/08/2024,08/08/2024,Settled,699613.61,Counterparty_23,Bond,USD
9627,06/08/2024,08/08/2024,Settled,595760.37,Counterparty_25,Bond,GBP
8547,06/08/2024,08/08/2024,Settled,803242.48,Counterparty_3,FX,USD
633,06/08/2024,08/08/2024,Settled,512165.76,Counterparty_11,Bond,GBP
5793,06/08/2024,08/08/2024,Settled,965483.19,Counterparty_14,Bond,EUR
4359,06/08/2024,08/08/2024,Settled,572036.04,Counterparty_34,Derivative,NGN
5755,07/08/2024,09/08/2024,Settled,910285.93,Counterparty_49,Derivative,USD
5266,07/08/2024,09/08/2024,Settled,513102.63,Counterparty_45,Derivative,USD
3745,07/08/2024,09/08/2024,Settled,7871.08,Counterparty_34,Stock,GBP
3682,07/08/2024,14/08/2024,Delayed,126360.81,Counterparty_49,Bond,USD
5508,07/08/2024,09/08/2024,Settled,323486.98,Counterparty_13,Stock,GBP
125,07/08/2024,09/08/2024,Settled,228707.23,Counterparty_42,Stock,NGN
1705,07/08/2024,09/08/2024,Settled,440072.18,Counterparty_8,Stock,GBP
790,07/08/2024,09/08/2024,Settled,947336.06,Counterparty_41,Bond,NGN
9007,07/08/2024,09/08/2024,Settled,301857.86,Counterparty_17,FX,GBP
3870,07/08/2024,09/08/2024,Settled,71038.03,Counterparty_27,FX,NGN
2027,07/08/2024,09/08/2024,Settled,731090.14,Counterparty_2,FX,USD
960,07/08/2024,09/08/2024,Settled,738295.58,Counterparty_33,Stock,NGN
3659,07/08/2024,09/08/2024,Settled,615514.01,Counterparty_18,FX,NGN
9951,07/08/2024,13/08/2024,Delayed,512916.12,Counterparty_5,Bond,GBP
9363,07/08/2024,09/08/2024,Settled,419830,Counterparty_29,Bond,USD
3564,07/08/2024,09/08/2024,Settled,419188.67,Counterparty_15,Stock,USD
3634,07/08/2024,09/08/2024,Settled,351868.17,Counterparty_6,Stock,EUR
4764,07/08/2024,14/08/2024,Delayed,249356.28,Counterparty_11,Stock,NGN
3422,07/08/2024,09/08/2024,Settled,624119.34,Counterparty_11,FX,GBP
4766,07/08/2024,09/08/2024,Settled,992143.5,Counterparty_16,FX,USD
8234,07/08/2024,09/08/2024,Settled,590835.68,Counterparty_36,Bond,EUR
8850,07/08/2024,09/08/2024,Settled,45836.14,Counterparty_36,FX,NGN
1596,07/08/2024,09/08/2024,Settled,578808.53,Counterparty_17,Derivative,EUR
716,07/08/2024,14/08/2024,Delayed,929599.62,Counterparty_43,Derivative,GBP
1537,08/08/2024,10/08/2024,Settled,181968.2,Counterparty_18,Bond,USD
6906,08/08/2024,10/08/2024,Settled,53294.83,Counterparty_30,FX,GBP
443,08/08/2024,10/08/2024,Settled,374896.52,Counterparty_30,FX,EUR
6267,08/08/2024,10/08/2024,Settled,981440,Counterparty_26,Bond,USD
9877,08/08/2024,12/08/2024,Delayed,59109.59,Counterparty_17,FX,EUR
3055,08/08/2024,10/08/2024,Settled,657099.31,Counterparty_11,Derivative,EUR
1529,08/08/2024,10/08/2024,Settled,803222.87,Counterparty_42,FX,EUR
8947,08/08/2024,10/08/2024,Settled,781741.61,Counterparty_15,Bond,NGN
6595,08/08/2024,10/08/2024,Settled,749250.02,Counterparty_28,FX,NGN
529,08/08/2024,10/08/2024,Settled,57319.12,Counterparty_20,Bond,GBP
4329,08/08/2024,11/08/2024,Delayed,87046.01,Counterparty_48,Stock,USD
2404,08/08/2024,10/08/2024,Settled,311906.28,Counterparty_40,Stock,EUR
5748,08/08/2024,10/08/2024,Settled,979975.49,Counterparty_34,Derivative,NGN
9475,08/08/2024,10/08/2024,Settled,918274.97,Counterparty_4,FX,NGN
1685,08/08/2024,10/08/2024,Settled,133392.15,Counterparty_48,Bond,GBP
3343,08/08/2024,10/08/2024,Settled,632758.93,Counterparty_16,Stock,USD
9388,08/08/2024,10/08/2024,Settled,266708.09,Counterparty_39,FX,GBP
7497,08/08/2024,10/08/2024,Settled,73502.22,Counterparty_10,Derivative,EUR
2119,08/08/2024,10/08/2024,Settled,84380.62,Counterparty_2,Derivative,NGN
563,08/08/2024,10/08/2024,Settled,137235.1,Counterparty_20,FX,GBP
8752,08/08/2024,10/08/2024,Settled,197286.17,Counterparty_6,Stock,EUR
1659,08/08/2024,10/08/2024,Settled,397584.54,Counterparty_16,Stock,USD
3257,08/08/2024,10/08/2024,Settled,692381.57,Counterparty_31,Derivative,NGN
7893,08/08/2024,12/08/2024,Delayed,801840.95,Counterparty_13,Derivative,NGN
3194,08/08/2024,10/08/2024,Settled,327415.8,Counterparty_48,Bond,USD
6735,08/08/2024,12/08/2024,Delayed,161823.45,Counterparty_15,Bond,USD
1239,08/08/2024,10/08/2024,Settled,968225.23,Counterparty_8,Stock,GBP
8964,08/08/2024,12/08/2024,Delayed,12633.25,Counterparty_33,Derivative,USD
259,08/08/2024,10/08/2024,Settled,570491.11,Counterparty_26,Derivative,NGN
7579,09/08/2024,11/08/2024,Settled,916726.46,Counterparty_11,FX,NGN
4996,09/08/2024,11/08/2024,Settled,897499.92,Counterparty_28,Bond,GBP
6700,09/08/2024,11/08/2024,Settled,295406.67,Counterparty_12,Bond,USD
1031,09/08/2024,11/08/2024,Settled,37970.63,Counterparty_41,Stock,EUR
7792,09/08/2024,11/08/2024,Settled,220101.08,Counterparty_36,FX,GBP
3161,09/08/2024,11/08/2024,Settled,444475.54,Counterparty_22,Derivative,EUR
5395,09/08/2024,13/08/2024,Delayed,718296.16,Counterparty_9,Derivative,GBP
2270,09/08/2024,11/08/2024,Settled,512851.41,Counterparty_31,FX,GBP
5122,09/08/2024,11/08/2024,Settled,924717.15,Counterparty_17,Bond,NGN
801,09/08/2024,11/08/2024,Settled,707531.4,Counterparty_20,Stock,GBP
1559,09/08/2024,11/08/2024,Settled,840021.44,Counterparty_4,Bond,NGN
9601,09/08/2024,14/08/2024,Delayed,20153.74,Counterparty_4,Stock,NGN
9465,09/08/2024,11/08/2024,Settled,813368.97,Counterparty_14,Stock,NGN
9097,09/08/2024,16/08/2024,Delayed,289648.08,Counterparty_33,Bond,NGN
9781,09/08/2024,11/08/2024,Settled,365878.96,Counterparty_5,Stock,USD
3415,09/08/2024,11/08/2024,Settled,783954.51,Counterparty_18,Bond,NGN
4093,09/08/2024,11/08/2024,Settled,479049.84,Counterparty_39,Derivative,USD
6079,09/08/2024,11/08/2024,Settled,552160.66,Counterparty_4,Stock,EUR
807,10/08/2024,12/08/2024,Settled,934432.65,Counterparty_39,FX,EUR
7557,10/08/2024,17/08/2024,Delayed,189443.61,Counterparty_8,FX,GBP
4446,10/08/2024,17/08/2024,Delayed,978242.45,Counterparty_36,Stock,EUR
9138,10/08/2024,12/08/2024,Settled,323578.17,Counterparty_47,Stock,EUR
2142,10/08/2024,12/08/2024,Settled,541252.96,Counterparty_30,Stock,GBP
3231,10/08/2024,12/08/2024,Settled,519705.35,Counterparty_18,Derivative,NGN
9125,10/08/2024,12/08/2024,Settled,393557.81,Counterparty_20,FX,EUR
160,10/08/2024,13/08/2024,Delayed,728488.13,Counterparty_47,Bond,USD
7589,10/08/2024,12/08/2024,Settled,522340.43,Counterparty_43,Derivative,EUR
3096,10/08/2024,12/08/2024,Settled,672788.04,Counterparty_33,Derivative,GBP
3996,10/08/2024,12/08/2024,Settled,442664.93,Counterparty_12,Bond,NGN
9625,10/08/2024,14/08/2024,Delayed,387056.91,Counterparty_49,FX,EUR
6392,10/08/2024,12/08/2024,Settled,414251.86,Counterparty_12,Derivative,USD
7778,10/08/2024,12/08/2024,Settled,803501.27,Counterparty_42,Derivative,EUR
4333,10/08/2024,12/08/2024,Settled,440415.78,Counterparty_33,Derivative,EUR
1223,10/08/2024,12/08/2024,Settled,432902.47,Counterparty_8,FX,NGN
5848,10/08/2024,13/08/2024,Delayed,736299.37,Counterparty_15,Bond,GBP
6668,10/08/2024,12/08/2024,Settled,744697.73,Counterparty_28,Stock,USD
4762,10/08/2024,12/08/2024,Settled,986909.05,Counterparty_4,Bond,GBP
8238,10/08/2024,12/08/2024,Settled,792910.7,Counterparty_39,Bond,NGN
5371,10/08/2024,14/08/2024,Delayed,385131.3,Counterparty_48,Derivative,NGN
6235,10/08/2024,12/08/2024,Settled,379324.65,Counterparty_26,Derivative,EUR
9707,10/08/2024,12/08/2024,Settled,3629.52,Counterparty_20,Stock,GBP
3841,10/08/2024,12/08/2024,Settled,532040.58,Counterparty_27,Stock,NGN
4803,10/08/2024,17/08/2024,Delayed,909520.07,Counterparty_9,FX,GBP
9374,10/08/2024,12/08/2024,Settled,873760.19,Counterparty_36,Bond,NGN
7498,10/08/2024,12/08/2024,Settled,850467.39,Counterparty_29,Derivative,GBP
9969,10/08/2024,14/08/2024,Delayed,749876.13,Counterparty_29,Stock,NGN
6716,10/08/2024,12/08/2024,Settled,415692.07,Counterparty_5,Bond,USD
8145,10/08/2024,12/08/2024,Settled,950990.41,Counterparty_13,Bond,GBP
508,10/08/2024,12/08/2024,Settled,822714.71,Counterparty_46,Bond,USD
3836,11/08/2024,13/08/2024,Settled,303982.6,Counterparty_9,FX,USD
9647,11/08/2024,13/08/2024,Settled,782613.41,Counterparty_16,Bond,USD
7613,11/08/2024,13/08/2024,Settled,902014.19,Counterparty_26,Bond,GBP
1961,11/08/2024,13/08/2024,Settled,119217.85,Counterparty_3,Bond,EUR
8634,11/08/2024,13/08/2024,Settled,409840.32,Counterparty_20,FX,EUR
9482,11/08/2024,13/08/2024,Settled,291932.1,Counterparty_11,Stock,USD
3143,11/08/2024,13/08/2024,Settled,584864.46,Counterparty_1,FX,EUR
9064,11/08/2024,13/08/2024,Settled,393342.38,Counterparty_48,Stock,NGN
4229,11/08/2024,17/08/2024,Delayed,466715.41,Counterparty_28,Stock,USD
511,11/08/2024,13/08/2024,Settled,613801.78,Counterparty_45,Bond,EUR
1725,11/08/2024,14/08/2024,Delayed,692469.18,Counterparty_24,Stock,EUR
6277,11/08/2024,13/08/2024,Settled,256410.56,Counterparty_41,Derivative,NGN
9503,11/08/2024,13/08/2024,Settled,557287.57,Counterparty_37,Bond,USD
521,11/08/2024,13/08/2024,Settled,594536.58,Counterparty_40,Derivative,GBP
7927,11/08/2024,13/08/2024,Settled,853493.15,Counterparty_18,Derivative,NGN
695,11/08/2024,14/08/2024,Delayed,115721.99,Counterparty_44,Bond,NGN
5516,11/08/2024,13/08/2024,Settled,776101.38,Counterparty_27,Stock,USD
2104,11/08/2024,13/08/2024,Settled,696203.22,Counterparty_36,Derivative,USD
816,11/08/2024,13/08/2024,Settled,519319.22,Counterparty_15,FX,GBP
9818,11/08/2024,13/08/2024,Settled,460925.79,Counterparty_14,Stock,NGN
1699,11/08/2024,16/08/2024,Delayed,963152,Counterparty_50,Bond,EUR
9164,11/08/2024,13/08/2024,Settled,369193.91,Counterparty_41,Bond,GBP
8185,11/08/2024,13/08/2024,Settled,289521.16,Counterparty_17,Bond,EUR
1054,11/08/2024,13/08/2024,Settled,798984.45,Counterparty_15,Bond,EUR
1722,11/08/2024,13/08/2024,Settled,122263.55,Counterparty_19,Derivative,GBP
9749,11/08/2024,13/08/2024,Settled,37001.34,Counterparty_26,Stock,USD
9825,12/08/2024,18/08/2024,Delayed,494493.19,Counterparty_21,FX,GBP
8863,12/08/2024,18/08/2024,Delayed,861147.81,Counterparty_21,Bond,USD
5419,12/08/2024,14/08/2024,Settled,491528.74,Counterparty_44,Bond,EUR
1914,12/08/2024,14/08/2024,Settled,368941.22,Counterparty_46,Stock,NGN
1825,12/08/2024,14/08/2024,Settled,644260.35,Counterparty_30,Derivative,NGN
2158,12/08/2024,14/08/2024,Settled,348593.47,Counterparty_9,Stock,USD
7972,12/08/2024,14/08/2024,Settled,637410.51,Counterparty_22,FX,USD
2852,12/08/2024,14/08/2024,Settled,241158.51,Counterparty_24,Derivative,EUR
8065,12/08/2024,14/08/2024,Settled,965687.52,Counterparty_5,Bond,GBP
6326,12/08/2024,19/08/2024,Delayed,194145.89,Counterparty_29,FX,GBP
3554,12/08/2024,14/08/2024,Settled,506003.25,Counterparty_19,Derivative,GBP
1016,12/08/2024,14/08/2024,Settled,925323.07,Counterparty_11,Stock,GBP
4933,12/08/2024,16/08/2024,Delayed,961589.18,Counterparty_21,Bond,GBP
5869,12/08/2024,15/08/2024,Delayed,813328.86,Counterparty_29,Derivative,NGN
1102,12/08/2024,14/08/2024,Settled,969133.53,Counterparty_48,Bond,GBP
4291,12/08/2024,14/08/2024,Settled,540738.61,Counterparty_12,Stock,NGN
9275,12/08/2024,14/08/2024,Settled,719750.76,Counterparty_21,Bond,EUR
9929,12/08/2024,14/08/2024,Settled,835394.06,Counterparty_11,Stock,USD
6975,12/08/2024,14/08/2024,Settled,547068.32,Counterparty_14,Bond,USD
4962,12/08/2024,14/08/2024,Settled,204860.32,Counterparty_23,FX,GBP
3294,12/08/2024,14/08/2024,Settled,542219.2,Counterparty_9,Bond,NGN
384,12/08/2024,14/08/2024,Settled,877594.54,Counterparty_28,Stock,NGN
1027,12/08/2024,14/08/2024,Settled,862180.61,Counterparty_39,Stock,USD
6434,12/08/2024,14/08/2024,Settled,515677.03,Counterparty_15,Stock,EUR
217,12/08/2024,14/08/2024,Settled,326074.3,Counterparty_35,FX,NGN
3384,12/08/2024,14/08/2024,Settled,260316.87,Counterparty_46,Stock,NGN
9899,12/08/2024,14/08/2024,Settled,831091.57,Counterparty_35,Stock,NGN
6445,12/08/2024,14/08/2024,Settled,595681.56,Counterparty_44,Bond,USD
1824,12/08/2024,14/08/2024,Settled,774859.15,Counterparty_20,Derivative,USD
3541,13/08/2024,19/08/2024,Delayed,211296.43,Counterparty_21,Stock,EUR
8460,13/08/2024,15/08/2024,Settled,330644.92,Counterparty_24,Derivative,NGN
7881,13/08/2024,15/08/2024,Settled,54993.58,Counterparty_40,FX,EUR
7014,13/08/2024,15/08/2024,Settled,192329.8,Counterparty_43,Bond,NGN
4975,13/08/2024,15/08/2024,Settled,252920.7,Counterparty_39,FX,EUR
1933,13/08/2024,15/08/2024,Settled,561099.43,Counterparty_26,Bond,GBP
1773,13/08/2024,15/08/2024,Settled,892192.6,Counterparty_36,FX,USD
5640,13/08/2024,15/08/2024,Settled,49955.64,Counterparty_50,Bond,USD
3255,13/08/2024,17/08/2024,Delayed,337869.37,Counterparty_15,Derivative,USD
3656,13/08/2024,15/08/2024,Settled,205243.92,Counterparty_32,Bond,EUR
4394,13/08/2024,15/08/2024,Settled,46539.57,Counterparty_5,Stock,EUR
1188,13/08/2024,16/08/2024,Delayed,68769.22,Counterparty_24,Stock,USD
2106,13/08/2024,15/08/2024,Settled,317444.92,Counterparty_22,Stock,EUR
3728,13/08/2024,15/08/2024,Settled,93268.17,Counterparty_35,Stock,EUR
9222,13/08/2024,15/08/2024,Settled,589678.07,Counterparty_23,Bond,GBP
2339,13/08/2024,15/08/2024,Settled,121903.98,Counterparty_33,Derivative,NGN
7751,13/08/2024,15/08/2024,Settled,159124.77,Counterparty_29,Stock,GBP
9490,13/08/2024,15/08/2024,Settled,363961.15,Counterparty_21,FX,NGN
7369,13/08/2024,15/08/2024,Settled,189888.58,Counterparty_2,Stock,USD
